,Dataset,dataset_sufix,query,example_result,duration
0,simm_risk_data_eqderiv,20200723t1858,"SELECT COUNT(*) FROM ""simm_poc"".""simm_risk_data_eqderiv_20200723t1858""",[{'VarCharValue': '11473913'}],0 days 00:00:03.614479000
1,simm_risk_data_eqderiv,20200723t1858,"SELECT * FROM ""simm_poc"".""simm_risk_data_eqderiv_20200723t1858"" WHERE amount>10000","[{'VarCharValue': '2020-04-17 00:00:00.000'}, {'VarCharValue': 'PV'}, {}, {}, {}, {}, {'VarCharValue': '17611.12'}, {'VarCharValue': 'USD'}, {'VarCharValue': '12345.12345'}, {'VarCharValue': 'overwrite'}, {}, {}, {'VarCharValue': 'ABCD123456ABCDEFG'}, {'VarCharValue': 'Eq Forward Div Pass-Thru'}, {'VarCharValue': 'ABCDEFG USD 1Jul20 LABC123 0'}, {'VarCharValue': '-12345'}, {'VarCharValue': 'USD'}, {'VarCharValue': '1Jul2020'}, {'VarCharValue': '1AAA'}, {'VarCharValue': '1234567'}, {'VarCharValue': 'AB NYC Eq SP Group'}, {'VarCharValue': '25Jun2020'}, {}, {'VarCharValue': '0'}, {'VarCharValue': '0'}, {'VarCharValue': 'Both'}, {'VarCharValue': 'Both'}, {'VarCharValue': '1'}, {'VarCharValue': 'Prod'}, {'VarCharValue': 'Archive'}, {}, {'VarCharValue': 'p2sdsim:aljfwiefjawowoejf'}, {'VarCharValue': 'simmdbprod/vlf/maint/auto_clone_table2filer~prodfjwoeifjoiwifjwoijeffjawej'}, {'VarCharValue': 'Sun 28Jun20 07:01:22.317 pm'}, {'VarCharValue': '20200723t194019.091497z'}, {'VarCharValue': '20200417'}]",0 days 00:02:31.248365000
2,simm_risk_data_eqderiv,20200723t1858,"SELECT risktype, amount FROM ""simm_poc"".""simm_risk_data_eqderiv_20200723t1858"" WHERE amount>10000","[{'VarCharValue': 'PV'}, {'VarCharValue': '17611.12'}]",0 days 00:00:19.641588000
3,simm_risk_data_eqderiv,20200723t1858,"SELECT dbinserttime, SUM(amount) FROM ""simm_poc"".""simm_risk_data_eqderiv_20200723t1858"" GROUP BY dbinserttime","[{'VarCharValue': '20200723t192140.455834z'}, {'VarCharValue': '5.216214686069834E10'}]",0 days 00:00:03.427968000
