,Dataset,dataset_sufix,use_dict_encoding,compression,partition_cols,load_id,Dataset size,duration
0,simm_risk_data_eqderiv,20200722t1731,true,snappy,"['tabledate', 'atomicload']",10000,700,0 days 00:00:01.279727000
1,simm_risk_data_eqderiv,20200722t1731,true,snappy,"['tabledate', 'atomicload']",10001,700,0 days 00:00:01.139923000
2,simm_risk_data_eqderiv,20200722t1731,true,snappy,"['tabledate', 'atomicload']",10002,700,0 days 00:00:01.204344000
3,simm_risk_data_eqderiv,20200722t1731,true,snappy,"['tabledate', 'atomicload']",10003,700,0 days 00:00:01.397397000
4,simm_risk_data_eqderiv,20200722t1731,true,snappy,"['tabledate', 'atomicload']",10004,800,0 days 00:00:01.536736000
5,simm_risk_data_eqderiv,20200722t1731,true,snappy,"['tabledate', 'atomicload']",10005,800,0 days 00:00:01.673624000
6,simm_risk_data_eqderiv,20200722t1731,true,snappy,"['tabledate', 'atomicload']",10006,800,0 days 00:00:01.385960000
7,simm_risk_data_eqderiv,20200722t1731,true,snappy,"['tabledate', 'atomicload']",10007,800,0 days 00:00:01.147155000
8,simm_risk_data_eqderiv,20200722t1731,true,snappy,"['tabledate', 'atomicload']",10008,800,0 days 00:00:01.111499000
9,simm_risk_data_eqderiv,20200722t1731,true,snappy,"['tabledate', 'atomicload']",10009,800,0 days 00:00:01.268168000
10,simm_risk_data_eqderiv,20200722t1731,true,snappy,"['tabledate', 'atomicload']",10010,800,0 days 00:00:01.099741000
11,simm_risk_data_eqderiv,20200722t1731,true,snappy,"['tabledate', 'atomicload']",10011,800,0 days 00:00:01.173589000
12,simm_risk_data_eqderiv,20200722t1731,true,snappy,"['tabledate', 'atomicload']",10012,800,0 days 00:00:01.149136000
13,simm_risk_data_eqderiv,20200722t1731,true,snappy,"['tabledate', 'atomicload']",10013,800,0 days 00:00:01.392910000
14,simm_risk_data_eqderiv,20200722t1731,true,snappy,"['tabledate', 'atomicload']",10014,900,0 days 00:00:01.303784000
15,simm_risk_data_eqderiv,20200722t1731,true,snappy,"['tabledate', 'atomicload']",10015,900,0 days 00:00:01.282481000
16,simm_risk_data_eqderiv,20200722t1731,true,snappy,"['tabledate', 'atomicload']",10016,900,0 days 00:00:01.166700000
17,simm_risk_data_eqderiv,20200722t1731,true,snappy,"['tabledate', 'atomicload']",10017,900,0 days 00:00:01.223656000
18,simm_risk_data_eqderiv,20200722t1731,true,snappy,"['tabledate', 'atomicload']",10018,900,0 days 00:00:01.226589000
19,simm_risk_data_eqderiv,20200722t1731,true,snappy,"['tabledate', 'atomicload']",10019,900,0 days 00:00:01.174965000
20,simm_risk_data_eqderiv,20200722t1731,true,snappy,"['tabledate', 'atomicload']",10020,900,0 days 00:00:01.194679000
21,simm_risk_data_eqderiv,20200722t1731,true,snappy,"['tabledate', 'atomicload']",10021,900,0 days 00:00:01.117983000
22,simm_risk_data_eqderiv,20200722t1731,true,snappy,"['tabledate', 'atomicload']",10022,900,0 days 00:00:01.109856000
23,simm_risk_data_eqderiv,20200722t1731,true,snappy,"['tabledate', 'atomicload']",10023,900,0 days 00:00:01.409793000
24,simm_risk_data_eqderiv,20200722t1731,true,snappy,"['tabledate', 'atomicload']",10024,900,0 days 00:00:01.276452000
25,simm_risk_data_eqderiv,20200722t1731,true,snappy,"['tabledate', 'atomicload']",10025,900,0 days 00:00:02.041987000
26,simm_risk_data_eqderiv,20200722t1731,true,snappy,"['tabledate', 'atomicload']",10026,900,0 days 00:00:01.098583000
27,simm_risk_data_eqderiv,20200722t1731,true,snappy,"['tabledate', 'atomicload']",10027,900,0 days 00:00:01.299791000
28,simm_risk_data_eqderiv,20200722t1731,true,snappy,"['tabledate', 'atomicload']",10028,900,0 days 00:00:01.249303000
29,simm_risk_data_eqderiv,20200722t1731,true,snappy,"['tabledate', 'atomicload']",10029,900,0 days 00:00:01.188103000
