,Dataset,dataset_sufix,use_dict_encoding,compression,partition_cols,load_id,Dataset size,duration
0,simm_risk_data_eqderiv,20200723t2010,true,snappy,"['tabledate', 'atomicload']",10000,80,0 days 00:00:02.892233000
1,simm_risk_data_eqderiv,20200723t2010,true,snappy,"['tabledate', 'atomicload']",10001,6,0 days 00:00:02.282842000
2,simm_risk_data_eqderiv,20200723t2010,true,snappy,"['tabledate', 'atomicload']",10002,2,0 days 00:00:02.122064000
3,simm_risk_data_eqderiv,20200723t2010,true,snappy,"['tabledate', 'atomicload']",10003,93,0 days 00:00:01.884373000
4,simm_risk_data_eqderiv,20200723t2010,true,snappy,"['tabledate', 'atomicload']",10004,29,0 days 00:00:02.018027000
5,simm_risk_data_eqderiv,20200723t2010,true,snappy,"['tabledate', 'atomicload']",10005,74,0 days 00:00:02.256085000
6,simm_risk_data_eqderiv,20200723t2010,true,snappy,"['tabledate', 'atomicload']",10006,1,0 days 00:00:02.436300000
7,simm_risk_data_eqderiv,20200723t2010,true,snappy,"['tabledate', 'atomicload']",10007,31,0 days 00:00:02.042303000
8,simm_risk_data_eqderiv,20200723t2010,true,snappy,"['tabledate', 'atomicload']",10008,66,0 days 00:00:01.601124000
9,simm_risk_data_eqderiv,20200723t2010,true,snappy,"['tabledate', 'atomicload']",10009,14,0 days 00:00:01.843851000
10,simm_risk_data_eqderiv,20200723t2010,true,snappy,"['tabledate', 'atomicload']",10010,149,0 days 00:00:02.656679000
11,simm_risk_data_eqderiv,20200723t2010,true,snappy,"['tabledate', 'atomicload']",10011,119,0 days 00:00:02.146175000
12,simm_risk_data_eqderiv,20200723t2010,true,snappy,"['tabledate', 'atomicload']",10012,2,0 days 00:00:01.905072000
13,simm_risk_data_eqderiv,20200723t2010,true,snappy,"['tabledate', 'atomicload']",10013,2,0 days 00:00:01.779467000
14,simm_risk_data_eqderiv,20200723t2010,true,snappy,"['tabledate', 'atomicload']",10014,40,0 days 00:00:01.973654000
15,simm_risk_data_eqderiv,20200723t2010,true,snappy,"['tabledate', 'atomicload']",10015,143,0 days 00:00:02.030096000
16,simm_risk_data_eqderiv,20200723t2010,true,snappy,"['tabledate', 'atomicload']",10016,25,0 days 00:00:01.741956000
17,simm_risk_data_eqderiv,20200723t2010,true,snappy,"['tabledate', 'atomicload']",10017,13,0 days 00:00:02.206159000
18,simm_risk_data_eqderiv,20200723t2010,true,snappy,"['tabledate', 'atomicload']",10018,28,0 days 00:00:01.925171000
19,simm_risk_data_eqderiv,20200723t2010,true,snappy,"['tabledate', 'atomicload']",10019,2,0 days 00:00:01.725158000
20,simm_risk_data_eqderiv,20200723t2010,true,snappy,"['tabledate', 'atomicload']",10020,13,0 days 00:00:03.023749000
21,simm_risk_data_eqderiv,20200723t2010,true,snappy,"['tabledate', 'atomicload']",10021,30,0 days 00:00:02.490186000
22,simm_risk_data_eqderiv,20200723t2010,true,snappy,"['tabledate', 'atomicload']",10022,35,0 days 00:00:02.522978000
23,simm_risk_data_eqderiv,20200723t2010,true,snappy,"['tabledate', 'atomicload']",10023,14,0 days 00:00:01.618644000
24,simm_risk_data_eqderiv,20200723t2010,true,snappy,"['tabledate', 'atomicload']",10024,14,0 days 00:00:01.624924000
25,simm_risk_data_eqderiv,20200723t2010,true,snappy,"['tabledate', 'atomicload']",10025,13,0 days 00:00:01.717723000
26,simm_risk_data_eqderiv,20200723t2010,true,snappy,"['tabledate', 'atomicload']",10026,32,0 days 00:00:01.801142000
27,simm_risk_data_eqderiv,20200723t2010,true,snappy,"['tabledate', 'atomicload']",10027,18,0 days 00:00:01.784327000
28,simm_risk_data_eqderiv,20200723t2010,true,snappy,"['tabledate', 'atomicload']",10028,2,0 days 00:00:01.994524000
29,simm_risk_data_eqderiv,20200723t2010,true,snappy,"['tabledate', 'atomicload']",10029,93,0 days 00:00:02.303311000
30,simm_risk_data_eqderiv,20200723t2010,true,snappy,"['tabledate', 'atomicload']",10030,42,0 days 00:00:01.855396000
31,simm_risk_data_eqderiv,20200723t2010,true,snappy,"['tabledate', 'atomicload']",10031,53,0 days 00:00:01.727888000
32,simm_risk_data_eqderiv,20200723t2010,true,snappy,"['tabledate', 'atomicload']",10032,11,0 days 00:00:01.853387000
33,simm_risk_data_eqderiv,20200723t2010,true,snappy,"['tabledate', 'atomicload']",10033,250,0 days 00:00:01.890009000
