,Dataset,dataset_sufix,query,example_result,duration
0,simm_risk_data_eqderiv,20200722t1212,"SELECT * FROM ""simm_poc"".""simm_risk_data_eqderiv_20200722t1212""","[{'VarCharValue': '2020-04-17 00:00:00.000'}, {'VarCharValue': 'PV'}, {}, {}, {}, {}, {'VarCharValue': '17611.12'}, {'VarCharValue': 'USD'}, {'VarCharValue': '12345.12345'}, {'VarCharValue': 'overwrite'}, {}, {}, {'VarCharValue': 'ABCD123456ABCDEFG'}, {'VarCharValue': 'Eq Forward Div Pass-Thru'}, {'VarCharValue': 'ABCDEFG USD 1Jul20 LABC123 0'}, {'VarCharValue': '-12345'}, {'VarCharValue': 'USD'}, {'VarCharValue': '1Jul2020'}, {'VarCharValue': '1AAA'}, {'VarCharValue': '1234567'}, {'VarCharValue': 'AB NYC Eq SP Group'}, {'VarCharValue': '25Jun2020'}, {}, {'VarCharValue': '0'}, {'VarCharValue': '0'}, {'VarCharValue': 'Both'}, {'VarCharValue': 'Both'}, {'VarCharValue': '1'}, {'VarCharValue': 'Prod'}, {'VarCharValue': 'Archive'}, {}, {'VarCharValue': 'p2sdsim:aljfwiefjawowoejf'}, {'VarCharValue': 'simmdbprod/vlf/maint/auto_clone_table2filer~prodfjwoeifjoiwifjwoijeffjawej'}, {'VarCharValue': 'Sun 28Jun20 07:01:22.317 pm'}, {'VarCharValue': '20200417'}]",0 days 00:14:15.149695000
1,simm_risk_data_eqderiv,20200722t1212,"SELECT COUNT(*) FROM ""simm_poc"".""simm_risk_data_eqderiv_20200722t1212""",[{'VarCharValue': '62585022'}],0 days 00:00:03.209919000
2,simm_risk_data_eqderiv,20200722t1212,"SELECT * FROM ""simm_poc"".""simm_risk_data_eqderiv_20200722t1212"" WHERE amount>10000","[{'VarCharValue': '2020-04-17 00:00:00.000'}, {'VarCharValue': 'PV'}, {}, {}, {}, {}, {'VarCharValue': '17611.12'}, {'VarCharValue': 'USD'}, {'VarCharValue': '12345.12345'}, {'VarCharValue': 'overwrite'}, {}, {}, {'VarCharValue': 'ABCD123456ABCDEFG'}, {'VarCharValue': 'Eq Forward Div Pass-Thru'}, {'VarCharValue': 'ABCDEFG USD 1Jul20 LABC123 0'}, {'VarCharValue': '-12345'}, {'VarCharValue': 'USD'}, {'VarCharValue': '1Jul2020'}, {'VarCharValue': '1AAA'}, {'VarCharValue': '1234567'}, {'VarCharValue': 'AB NYC Eq SP Group'}, {'VarCharValue': '25Jun2020'}, {}, {'VarCharValue': '0'}, {'VarCharValue': '0'}, {'VarCharValue': 'Both'}, {'VarCharValue': 'Both'}, {'VarCharValue': '1'}, {'VarCharValue': 'Prod'}, {'VarCharValue': 'Archive'}, {}, {'VarCharValue': 'p2sdsim:aljfwiefjawowoejf'}, {'VarCharValue': 'simmdbprod/vlf/maint/auto_clone_table2filer~prodfjwoeifjoiwifjwoijeffjawej'}, {'VarCharValue': 'Sun 28Jun20 07:01:22.317 pm'}, {'VarCharValue': '20200417'}]",0 days 00:12:31.202991000
