,Dataset,dataset_sufix,use_dict_encoding,compression,partition_cols,load_id,Dataset size,duration
0,simm_risk_data_eqderiv,20200722t1731,true,snappy,"['tabledate', 'atomicload']",0,700,0 days 00:00:03.908145000
1,simm_risk_data_eqderiv,20200722t1731,true,snappy,"['tabledate', 'atomicload']",1,700,0 days 00:00:03.026970000
2,simm_risk_data_eqderiv,20200722t1731,true,snappy,"['tabledate', 'atomicload']",2,700,0 days 00:00:02.404036000
3,simm_risk_data_eqderiv,20200722t1731,true,snappy,"['tabledate', 'atomicload']",3,700,0 days 00:00:02.924551000
4,simm_risk_data_eqderiv,20200722t1731,true,snappy,"['tabledate', 'atomicload']",4,800,0 days 00:00:02.570858000
5,simm_risk_data_eqderiv,20200722t1731,true,snappy,"['tabledate', 'atomicload']",5,800,0 days 00:00:02.524589000
6,simm_risk_data_eqderiv,20200722t1731,true,snappy,"['tabledate', 'atomicload']",6,800,0 days 00:00:02.426030000
7,simm_risk_data_eqderiv,20200722t1731,true,snappy,"['tabledate', 'atomicload']",7,800,0 days 00:00:02.848494000
8,simm_risk_data_eqderiv,20200722t1731,true,snappy,"['tabledate', 'atomicload']",8,800,0 days 00:00:02.741153000
9,simm_risk_data_eqderiv,20200722t1731,true,snappy,"['tabledate', 'atomicload']",9,800,0 days 00:00:02.467007000
10,simm_risk_data_eqderiv,20200722t1731,true,snappy,"['tabledate', 'atomicload']",10,800,0 days 00:00:02.565157000
11,simm_risk_data_eqderiv,20200722t1731,true,snappy,"['tabledate', 'atomicload']",11,800,0 days 00:00:03.054658000
12,simm_risk_data_eqderiv,20200722t1731,true,snappy,"['tabledate', 'atomicload']",12,800,0 days 00:00:02.936397000
13,simm_risk_data_eqderiv,20200722t1731,true,snappy,"['tabledate', 'atomicload']",13,800,0 days 00:00:02.752868000
14,simm_risk_data_eqderiv,20200722t1731,true,snappy,"['tabledate', 'atomicload']",14,900,0 days 00:00:02.792169000
15,simm_risk_data_eqderiv,20200722t1731,true,snappy,"['tabledate', 'atomicload']",15,900,0 days 00:00:02.382572000
16,simm_risk_data_eqderiv,20200722t1731,true,snappy,"['tabledate', 'atomicload']",16,900,0 days 00:00:02.989292000
17,simm_risk_data_eqderiv,20200722t1731,true,snappy,"['tabledate', 'atomicload']",17,900,0 days 00:00:02.516405000
18,simm_risk_data_eqderiv,20200722t1731,true,snappy,"['tabledate', 'atomicload']",18,900,0 days 00:00:02.415612000
19,simm_risk_data_eqderiv,20200722t1731,true,snappy,"['tabledate', 'atomicload']",19,900,0 days 00:00:03.472430000
20,simm_risk_data_eqderiv,20200722t1731,true,snappy,"['tabledate', 'atomicload']",20,900,0 days 00:00:02.698960000
21,simm_risk_data_eqderiv,20200722t1731,true,snappy,"['tabledate', 'atomicload']",21,900,0 days 00:00:02.574016000
22,simm_risk_data_eqderiv,20200722t1731,true,snappy,"['tabledate', 'atomicload']",22,900,0 days 00:00:02.396171000
23,simm_risk_data_eqderiv,20200722t1731,true,snappy,"['tabledate', 'atomicload']",23,900,0 days 00:00:02.728460000
24,simm_risk_data_eqderiv,20200722t1731,true,snappy,"['tabledate', 'atomicload']",24,900,0 days 00:00:02.630022000
25,simm_risk_data_eqderiv,20200722t1731,true,snappy,"['tabledate', 'atomicload']",25,900,0 days 00:00:02.949307000
26,simm_risk_data_eqderiv,20200722t1731,true,snappy,"['tabledate', 'atomicload']",26,900,0 days 00:00:02.507144000
27,simm_risk_data_eqderiv,20200722t1731,true,snappy,"['tabledate', 'atomicload']",27,900,0 days 00:00:02.536980000
28,simm_risk_data_eqderiv,20200722t1731,true,snappy,"['tabledate', 'atomicload']",28,900,0 days 00:00:02.638267000
29,simm_risk_data_eqderiv,20200722t1731,true,snappy,"['tabledate', 'atomicload']",29,900,0 days 00:00:02.940458000
30,simm_risk_data_eqderiv,20200722t1731,true,snappy,"['tabledate', 'atomicload']",30,900,0 days 00:00:02.707105000
31,simm_risk_data_eqderiv,20200722t1731,true,snappy,"['tabledate', 'atomicload']",31,1000,0 days 00:00:02.611134000
32,simm_risk_data_eqderiv,20200722t1731,true,snappy,"['tabledate', 'atomicload']",32,1000,0 days 00:00:02.424222000
33,simm_risk_data_eqderiv,20200722t1731,true,snappy,"['tabledate', 'atomicload']",33,1000,0 days 00:00:02.518780000
34,simm_risk_data_eqderiv,20200722t1731,true,snappy,"['tabledate', 'atomicload']",34,1000,0 days 00:00:02.829215000
35,simm_risk_data_eqderiv,20200722t1731,true,snappy,"['tabledate', 'atomicload']",35,1000,0 days 00:00:02.429163000
36,simm_risk_data_eqderiv,20200722t1731,true,snappy,"['tabledate', 'atomicload']",36,1000,0 days 00:00:02.841817000
37,simm_risk_data_eqderiv,20200722t1731,true,snappy,"['tabledate', 'atomicload']",37,1000,0 days 00:00:02.278218000
38,simm_risk_data_eqderiv,20200722t1731,true,snappy,"['tabledate', 'atomicload']",38,1000,0 days 00:00:02.564992000
