,Dataset,dataset_sufix,use_dict_encoding,compression,partition_cols,load_id,Dataset size,duration
0,simm_risk_data_eqderiv,20200722t1548,true,snappy,"['tabledate', 'atomicload']",30000,80,0 days 00:00:01.331296000
1,simm_risk_data_eqderiv,20200722t1548,true,snappy,"['tabledate', 'atomicload']",30001,6,0 days 00:00:04.022623000
2,simm_risk_data_eqderiv,20200722t1548,true,snappy,"['tabledate', 'atomicload']",30002,2,0 days 00:00:04.243067000
3,simm_risk_data_eqderiv,20200722t1548,true,snappy,"['tabledate', 'atomicload']",30003,93,0 days 00:00:06.198865000
4,simm_risk_data_eqderiv,20200722t1548,true,snappy,"['tabledate', 'atomicload']",30004,29,0 days 00:00:03.682306000
5,simm_risk_data_eqderiv,20200722t1548,true,snappy,"['tabledate', 'atomicload']",30005,74,0 days 00:00:03.508612000
6,simm_risk_data_eqderiv,20200722t1548,true,snappy,"['tabledate', 'atomicload']",30006,1,0 days 00:00:04.766795000
7,simm_risk_data_eqderiv,20200722t1548,true,snappy,"['tabledate', 'atomicload']",30007,31,0 days 00:00:03.272466000
8,simm_risk_data_eqderiv,20200722t1548,true,snappy,"['tabledate', 'atomicload']",30008,66,0 days 00:00:03.795599000
9,simm_risk_data_eqderiv,20200722t1548,true,snappy,"['tabledate', 'atomicload']",30009,14,0 days 00:00:04.283284000
10,simm_risk_data_eqderiv,20200722t1548,true,snappy,"['tabledate', 'atomicload']",30010,149,0 days 00:00:03.044408000
11,simm_risk_data_eqderiv,20200722t1548,true,snappy,"['tabledate', 'atomicload']",30011,119,0 days 00:00:03.325349000
12,simm_risk_data_eqderiv,20200722t1548,true,snappy,"['tabledate', 'atomicload']",30012,2,0 days 00:00:03.076593000
13,simm_risk_data_eqderiv,20200722t1548,true,snappy,"['tabledate', 'atomicload']",30013,2,0 days 00:00:02.818904000
14,simm_risk_data_eqderiv,20200722t1548,true,snappy,"['tabledate', 'atomicload']",30014,40,0 days 00:00:03.441331000
15,simm_risk_data_eqderiv,20200722t1548,true,snappy,"['tabledate', 'atomicload']",30015,143,0 days 00:00:04.415590000
16,simm_risk_data_eqderiv,20200722t1548,true,snappy,"['tabledate', 'atomicload']",30016,25,0 days 00:00:02.638082000
17,simm_risk_data_eqderiv,20200722t1548,true,snappy,"['tabledate', 'atomicload']",30017,13,0 days 00:00:03.665557000
18,simm_risk_data_eqderiv,20200722t1548,true,snappy,"['tabledate', 'atomicload']",30018,28,0 days 00:00:02.550032000
19,simm_risk_data_eqderiv,20200722t1548,true,snappy,"['tabledate', 'atomicload']",30019,2,0 days 00:00:02.308711000
20,simm_risk_data_eqderiv,20200722t1548,true,snappy,"['tabledate', 'atomicload']",30020,13,0 days 00:00:05.849803000
21,simm_risk_data_eqderiv,20200722t1548,true,snappy,"['tabledate', 'atomicload']",30021,30,0 days 00:00:02.943752000
22,simm_risk_data_eqderiv,20200722t1548,true,snappy,"['tabledate', 'atomicload']",30022,35,0 days 00:00:02.913829000
23,simm_risk_data_eqderiv,20200722t1548,true,snappy,"['tabledate', 'atomicload']",30023,14,0 days 00:00:02.804115000
24,simm_risk_data_eqderiv,20200722t1548,true,snappy,"['tabledate', 'atomicload']",30024,14,0 days 00:00:03.175166000
25,simm_risk_data_eqderiv,20200722t1548,true,snappy,"['tabledate', 'atomicload']",30025,13,0 days 00:00:02.675553000
26,simm_risk_data_eqderiv,20200722t1548,true,snappy,"['tabledate', 'atomicload']",30026,32,0 days 00:00:03.544782000
