,Dataset,dataset_sufix,use_dict_encoding,compression,partition_cols,load_id,Dataset size,duration
0,simm_risk_data_eqderiv,20200722t1548,true,snappy,"['tabledate', 'atomicload']",10000,80,0 days 00:00:01.249141000
1,simm_risk_data_eqderiv,20200722t1548,true,snappy,"['tabledate', 'atomicload']",10001,6,0 days 00:00:01.789026000
2,simm_risk_data_eqderiv,20200722t1548,true,snappy,"['tabledate', 'atomicload']",10002,2,0 days 00:00:01.662703000
3,simm_risk_data_eqderiv,20200722t1548,true,snappy,"['tabledate', 'atomicload']",10003,93,0 days 00:00:02.600931000
4,simm_risk_data_eqderiv,20200722t1548,true,snappy,"['tabledate', 'atomicload']",10004,29,0 days 00:00:01.716268000
5,simm_risk_data_eqderiv,20200722t1548,true,snappy,"['tabledate', 'atomicload']",10005,74,0 days 00:00:01.484710000
6,simm_risk_data_eqderiv,20200722t1548,true,snappy,"['tabledate', 'atomicload']",10006,1,0 days 00:00:01.599776000
7,simm_risk_data_eqderiv,20200722t1548,true,snappy,"['tabledate', 'atomicload']",10007,31,0 days 00:00:01.601890000
8,simm_risk_data_eqderiv,20200722t1548,true,snappy,"['tabledate', 'atomicload']",10008,66,0 days 00:00:01.506111000
9,simm_risk_data_eqderiv,20200722t1548,true,snappy,"['tabledate', 'atomicload']",10009,14,0 days 00:00:01.488877000
10,simm_risk_data_eqderiv,20200722t1548,true,snappy,"['tabledate', 'atomicload']",10010,149,0 days 00:00:01.672692000
11,simm_risk_data_eqderiv,20200722t1548,true,snappy,"['tabledate', 'atomicload']",10011,119,0 days 00:00:02.011511000
12,simm_risk_data_eqderiv,20200722t1548,true,snappy,"['tabledate', 'atomicload']",10012,2,0 days 00:00:01.547806000
13,simm_risk_data_eqderiv,20200722t1548,true,snappy,"['tabledate', 'atomicload']",10013,2,0 days 00:00:01.432497000
14,simm_risk_data_eqderiv,20200722t1548,true,snappy,"['tabledate', 'atomicload']",10014,40,0 days 00:00:01.435007000
15,simm_risk_data_eqderiv,20200722t1548,true,snappy,"['tabledate', 'atomicload']",10015,143,0 days 00:00:01.449130000
16,simm_risk_data_eqderiv,20200722t1548,true,snappy,"['tabledate', 'atomicload']",10016,25,0 days 00:00:01.423036000
17,simm_risk_data_eqderiv,20200722t1548,true,snappy,"['tabledate', 'atomicload']",10017,13,0 days 00:00:02.859122000
18,simm_risk_data_eqderiv,20200722t1548,true,snappy,"['tabledate', 'atomicload']",10018,28,0 days 00:00:03.016737000
19,simm_risk_data_eqderiv,20200722t1548,true,snappy,"['tabledate', 'atomicload']",10019,2,0 days 00:00:01.657349000
20,simm_risk_data_eqderiv,20200722t1548,true,snappy,"['tabledate', 'atomicload']",10020,13,0 days 00:00:01.755179000
21,simm_risk_data_eqderiv,20200722t1548,true,snappy,"['tabledate', 'atomicload']",10021,30,0 days 00:00:01.593489000
22,simm_risk_data_eqderiv,20200722t1548,true,snappy,"['tabledate', 'atomicload']",10022,35,0 days 00:00:01.674961000
23,simm_risk_data_eqderiv,20200722t1548,true,snappy,"['tabledate', 'atomicload']",10023,14,0 days 00:00:01.541488000
24,simm_risk_data_eqderiv,20200722t1548,true,snappy,"['tabledate', 'atomicload']",10024,14,0 days 00:00:02.228096000
25,simm_risk_data_eqderiv,20200722t1548,true,snappy,"['tabledate', 'atomicload']",10025,13,0 days 00:00:01.808601000
26,simm_risk_data_eqderiv,20200722t1548,true,snappy,"['tabledate', 'atomicload']",10026,32,0 days 00:00:01.576527000
27,simm_risk_data_eqderiv,20200722t1548,true,snappy,"['tabledate', 'atomicload']",10027,18,0 days 00:00:01.643174000
28,simm_risk_data_eqderiv,20200722t1548,true,snappy,"['tabledate', 'atomicload']",10028,2,0 days 00:00:01.582341000
29,simm_risk_data_eqderiv,20200722t1548,true,snappy,"['tabledate', 'atomicload']",10029,93,0 days 00:00:01.607177000
30,simm_risk_data_eqderiv,20200722t1548,true,snappy,"['tabledate', 'atomicload']",10030,42,0 days 00:00:01.707506000
31,simm_risk_data_eqderiv,20200722t1548,true,snappy,"['tabledate', 'atomicload']",10031,53,0 days 00:00:01.829168000
32,simm_risk_data_eqderiv,20200722t1548,true,snappy,"['tabledate', 'atomicload']",10032,11,0 days 00:00:01.977706000
33,simm_risk_data_eqderiv,20200722t1548,true,snappy,"['tabledate', 'atomicload']",10033,250,0 days 00:00:02.305145000
